No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
342,bmg2023unar,2023-10-19T17:49:46.544312Z,-1.489702344,99.70215607,2.703773604,MLv,12,20,148.6903687,"Southern Sumatra, Indonesia",BMKG
312,bmg2023uodr,2023-10-20T08:28:37.16274Z,-5.95235014,103.9530487,3.769443719,MLv,10,28,216.303566,"Southern Sumatra, Indonesia",BMKG
302,bmg2023uovp,2023-10-20T17:32:08.836606Z,-5.96836853,103.9347916,3.470645049,MLv,10,31,179.9969711,"Southern Sumatra, Indonesia",BMKG
301,bmg2023uowo,2023-10-20T18:01:39.252216Z,-0.782435477,98.43993378,4.343004486,Mw(mB),40,131,184.8380127,"Southern Sumatra, Indonesia",BMKG
271,bmg2023urpy,2023-10-22T06:04:40.28795Z,-2.397254705,102.0260086,3.466816623,MLv,143,46,84.66296339,"Southern Sumatra, Indonesia",BMKG
250,bmg2023uspm,2023-10-22T18:59:26.580796Z,-4.622291088,102.2719345,2.776576149,MLv,29,24,157.0126648,"Southern Sumatra, Indonesia",BMKG
245,bmg2023usws,2023-10-22T22:38:35.60988Z,-0.756734669,100.5271988,3.255718691,MLv,92,29,99.4226687,"Southern Sumatra, Indonesia",BMKG
236,bmg2023utvc,2023-10-23T10:56:23.157992Z,-5.498516083,103.5902405,3.86693743,MLv,32,38,167.9199524,"Southern Sumatra, Indonesia",BMKG
235,bmg2023utvo,2023-10-23T11:11:57.279891Z,-3.250983953,100.9862976,3.690226263,MLv,10,27,147.8722229,"Southern Sumatra, Indonesia",BMKG
222,bmg2023uulf,2023-10-23T19:05:40.230021Z,-1.054382443,100.2652969,3.421867688,MLv,62,64,108.030838,"Southern Sumatra, Indonesia",BMKG
182,bmg2023uxgo,2023-10-25T08:09:59.592733Z,-0.261072934,99.35549927,3.42170481,MLv,10,31,149.6926117,"Southern Sumatra, Indonesia",BMKG
170,bmg2023uxyi,2023-10-25T17:07:48.579516Z,-5.895241737,102.9014282,3.441186864,MLv,37,33,221.7881241,"Southern Sumatra, Indonesia",BMKG
153,bmg2023uzxh,2023-10-26T18:53:31.136762Z,-2.842043877,103.1965027,3.8826074,MLv,248,53,69.48359299,"Southern Sumatra, Indonesia",BMKG
104,bmg2023vdqq,2023-10-28T20:03:21.294729Z,-4.451197147,102.6283646,2.973121857,MLv,41,40,123.7445679,"Southern Sumatra, Indonesia",BMKG
96,bmg2023veah,2023-10-29T00:56:05.930049Z,-4.359812737,101.9882431,4.877020237,Mw(mB),62,240,89.89909363,"Southern Sumatra, Indonesia",BMKG
89,bmg2023veuo,2023-10-29T11:10:56.118002Z,-5.345841885,103.0828781,3.688409146,M,40,33,153.4510956,"Southern Sumatra, Indonesia",BMKG
49,bmg2023vhmm,2023-10-30T22:30:43.652945Z,-0.312532753,99.06105042,3.029119993,MLv,14,23,124.8800049,"Southern Sumatra, Indonesia",BMKG
17,bmg2023vkkh,2023-11-01T12:48:50.290461Z,-5.064609528,104.1391068,2.58572213,MLv,10,23,77.51846313,"Southern Sumatra, Indonesia",BMKG
1066,bmg2023vnwi,2023-11-03T10:18:01.669081Z,-4.34203577,103.1173935,2.657185494,M,65,17,110.1325531,"Southern Sumatra, Indonesia",BMKG
1053,bmg2023vonr,2023-11-03T19:03:50.122241Z,-5.003295422,104.1139679,2.965269655,MLv,10,28,78.52908325,"Southern Sumatra, Indonesia",BMKG
1045,bmg2023vpax,2023-11-04T01:45:08.932518Z,-0.582281709,99.30870819,3.025903287,MLv,47,23,127.5706482,"Southern Sumatra, Indonesia",BMKG
1039,bmg2023vpge,2023-11-04T04:25:10.18732Z,-0.973779619,98.68921661,3.778523216,MLv,21,34,187.048645,"Southern Sumatra, Indonesia",BMKG
1033,bmg2023vpve,2023-11-04T11:59:27.980155Z,-2.624011755,101.2946396,3.529290133,MLv,52,42,103.5387115,"Southern Sumatra, Indonesia",BMKG
1018,bmg2023vqqw,2023-11-04T22:56:58.354651Z,-4.532111645,102.0939255,3.575139834,MLv,47,33,142.6659546,"Southern Sumatra, Indonesia",BMKG
1010,bmg2023vqxo,2023-11-05T02:20:05.282394Z,-5.202937126,102.4920578,4.533581971,Mw(mB),47,138,102.7282562,"Southern Sumatra, Indonesia",BMKG
1005,bmg2023vrno,2023-11-05T10:24:45.263383Z,-3.80381012,102.1422348,3.859937295,MLv,38,50,120.7501373,"Southern Sumatra, Indonesia",BMKG
995,bmg2023vsec,2023-11-05T18:45:51.36584Z,-3.685857534,101.2394791,3.154731423,MLv,13,34,158.5735168,"Southern Sumatra, Indonesia",BMKG
991,bmg2023vsid,2023-11-05T20:48:40.123202Z,-4.655401707,101.846611,3.262108203,M,16,25,211.3732452,"Southern Sumatra, Indonesia",BMKG
987,bmg2023vslg,2023-11-05T22:23:30.82618Z,-5.982613087,103.9232101,2.782687635,MLv,10,17,257.4056854,"Southern Sumatra, Indonesia",BMKG
977,bmg2023vsvd,2023-11-06T03:22:20.007349Z,-5.999697685,103.9165268,3.895794693,MLv,10,30,181.0729752,"Southern Sumatra, Indonesia",BMKG
975,bmg2023vsym,2023-11-06T05:04:35.297624Z,-5.928846359,103.9911728,3.383250197,MLv,10,24,176.4364777,"Southern Sumatra, Indonesia",BMKG
974,bmg2023vsyp,2023-11-06T05:07:05.463689Z,-5.973577976,103.9182053,3.238029604,MLv,10,18,250.0231857,"Southern Sumatra, Indonesia",BMKG
973,bmg2023vszl,2023-11-06T05:33:08.396215Z,-2.413468122,101.8498154,3.472208331,MLv,117,53,78.19541931,"Southern Sumatra, Indonesia",BMKG
943,bmg2023vuhw,2023-11-06T22:56:23.524862Z,-2.419509411,101.8417358,3.104305857,MLv,122,45,78.96351624,"Southern Sumatra, Indonesia",BMKG
928,bmg2023vvii,2023-11-07T12:19:24.699028Z,-4.249283314,102.2159576,3.680606965,MLv,27,43,154.2094116,"Southern Sumatra, Indonesia",BMKG
767,bmg2023wbbd,2023-11-10T15:30:02.888777Z,-5.88462162,103.978508,4.103898354,MLv,10,45,167.483757,"Southern Sumatra, Indonesia",BMKG
746,bmg2023wbrp,2023-11-10T23:48:23.369864Z,-2.319516659,100.9415283,4.35186904,MLv,37,46,107.2100983,"Southern Sumatra, Indonesia",BMKG
720,bmg2023wdah,2023-11-11T17:21:01.627179Z,-1.217345238,99.74237061,3.092696561,M,28,37,49.69282532,"Southern Sumatra, Indonesia",BMKG
712,bmg2023wdfz,2023-11-11T20:13:03.784064Z,-3.489006281,101.5948639,4.085012115,M,28,61,134.5048981,"Southern Sumatra, Indonesia",BMKG
696,bmg2023wefr,2023-11-12T09:12:19.346734Z,-4.32226944,102.3476868,4.002137903,MLv,32,56,180.1221313,"Southern Sumatra, Indonesia",BMKG
669,bmg2023wfoa,2023-11-13T02:33:00.742472Z,-1.07354176,99.73254395,3.646516995,MLv,13,38,45.9017334,"Southern Sumatra, Indonesia",BMKG
635,bmg2023wibe,2023-11-14T11:28:29.30932Z,-5.151302814,103.3317719,3.976917435,MLv,23,39,132.1089859,"Southern Sumatra, Indonesia",BMKG
607,bmg2023wjkg,2023-11-15T05:11:04.857586Z,-3.49293375,101.5802002,4.794941084,MLv,21,111,135.2609711,"Southern Sumatra, Indonesia",BMKG
573,bmg2023wlzd,2023-11-16T14:58:38.878025Z,-5.070485115,102.9848404,4.562328436,MLv,26,62,123.9122467,"Southern Sumatra, Indonesia",BMKG
567,bmg2023wmlb,2023-11-16T21:00:57.014538Z,-3.877569914,102.2084274,2.488180016,MLv,47,29,148.3764954,"Southern Sumatra, Indonesia",BMKG
566,bmg2023wmld,2023-11-16T21:04:09.568199Z,-5.827146053,103.8544846,3.010087101,MLv,19,27,173.3626404,"Southern Sumatra, Indonesia",BMKG
553,bmg2023wngc,2023-11-17T07:38:30.418257Z,-2.00817585,99.90617371,2.956440796,MLv,10,16,88.76547241,"Southern Sumatra, Indonesia",BMKG
542,bmg2023wnrw,2023-11-17T13:35:25.039639Z,-0.119095266,100.131958,2.258704471,MLv,10,15,118.7227631,"Southern Sumatra, Indonesia",BMKG
539,bmg2023wnuq,2023-11-17T14:59:11.403438Z,-0.726749122,99.37841797,3.743446843,MLv,24,51,56.78114319,"Southern Sumatra, Indonesia",BMKG
514,bmg2023wpgi,2023-11-18T10:01:34.355859Z,-2.955758333,99.98661804,4.898275437,M,29,170,168.4902191,"Southern Sumatra, Indonesia",BMKG
455,bmg2023wswz,2023-11-20T09:51:07.90502Z,-2.502155542,100.7576141,3.248857679,MLv,33,17,129.9870987,"Southern Sumatra, Indonesia",BMKG
434,bmg2023wuhh,2023-11-21T04:11:48.136025Z,-3.098961353,101.198349,3.350185006,M,21,29,159.938118,"Southern Sumatra, Indonesia",BMKG
430,bmg2023wusk,2023-11-21T09:48:31.639151Z,-2.30110693,101.0930939,2.677544774,MLv,49,21,98.7722702,"Southern Sumatra, Indonesia",BMKG
418,bmg2023wvkm,2023-11-21T18:56:58.215957Z,-3.75460434,101.322403,3.134051227,MLv,17,29,196.0134583,"Southern Sumatra, Indonesia",BMKG
416,bmg2023wvnr,2023-11-21T20:33:40.445675Z,-4.690137863,101.7379379,2.868678087,MLv,11,25,253.7363968,"Southern Sumatra, Indonesia",BMKG
400,bmg2023wwop,2023-11-22T10:09:28.030005Z,-3.285936832,101.96035,3.836482454,MLv,70,61,149.6800537,"Southern Sumatra, Indonesia",BMKG
387,bmg2023wxen,2023-11-22T18:12:20.880151Z,-3.110607862,101.2151794,2.710904806,MLv,28,18,179.3554764,"Southern Sumatra, Indonesia",BMKG
380,bmg2023wxkt,2023-11-22T21:20:29.058249Z,-1.197314501,100.1330948,2.881937439,MLv,37,29,73.99113464,"Southern Sumatra, Indonesia",BMKG
332,bmg2023wywx,2023-11-23T16:37:35.951413Z,-4.72053194,101.9875641,3.034772314,MLv,16,15,241.5544891,"Southern Sumatra, Indonesia",BMKG
297,bmg2023xaex,2023-11-24T09:48:34.283128Z,-0.994231939,100.303154,3.429091169,MLv,5,33,80.54692078,"Southern Sumatra, Indonesia",BMKG
156,bmg2023xghg,2023-11-27T17:48:30.15915Z,-5.118114948,103.707901,2.321642373,M,61,23,133.5821991,"Southern Sumatra, Indonesia",BMKG
155,bmg2023xgho,2023-11-27T17:57:15.324601Z,-4.428435326,102.1921539,2.606361511,MLv,13,22,169.7087402,"Southern Sumatra, Indonesia",BMKG
66,bmg2023xmom,2023-12-01T04:16:43.140707Z,-5.594235897,103.2840118,3.705062291,MLv,19,26,165.0067902,"Southern Sumatra, Indonesia",BMKG
45,bmg2023xnug,2023-12-01T20:19:47.51176Z,-5.738375187,103.2067566,2.968105543,MLv,10,23,253.2644577,"Southern Sumatra, Indonesia",BMKG
23,bmg2023xpcq,2023-12-02T13:42:04.006705Z,-3.564852476,101.9756699,4.842660305,mb,106,165,78.15390015,"Southern Sumatra, Indonesia",BMKG
818,bmg2023xtyi,2023-12-05T05:12:19.918793Z,-2.123704672,100.1077652,3.537235581,M,10,34,100.695343,"Southern Sumatra, Indonesia",BMKG
792,bmg2023xvlr,2023-12-06T01:04:14.358363Z,-0.053808041,100.375061,3.210417552,MLv,150,33,55.49391937,"Southern Sumatra, Indonesia",BMKG
787,bmg2023xvve,2023-12-06T05:51:24.831302Z,-0.560544908,98.60953522,3.386731154,M,15,24,124.098114,"Southern Sumatra, Indonesia",BMKG
785,bmg2023xvzj,2023-12-06T07:59:44.048325Z,-1.807851315,100.430336,3.283213664,MLv,29,28,72.68487549,"Southern Sumatra, Indonesia",BMKG
774,bmg2023xwjz,2023-12-06T13:21:00.262244Z,-2.921746254,102.8998795,4.168110723,MLv,225,63,159.0740967,"Southern Sumatra, Indonesia",BMKG
772,bmg2023xwme,2023-12-06T14:27:28.948003Z,-5.236178398,102.5057449,3.099306595,MLv,10,24,241.2519455,"Southern Sumatra, Indonesia",BMKG
767,bmg2023xwnn,2023-12-06T15:08:58.524882Z,-5.643624783,102.2379761,4.551677002,mb,10,88,210.3332291,"Southern Sumatra, Indonesia",BMKG
708,bmg2023xzsm,2023-12-08T09:03:44.735181Z,-2.37297678,100.2539902,4.49546895,MLv,27,89,82.88250732,"Southern Sumatra, Indonesia",BMKG
686,bmg2023yarj,2023-12-08T21:37:34.578896Z,-5.776939869,104.4433823,3.034648042,M,10,14,229.8141937,"Southern Sumatra, Indonesia",BMKG
610,bmg2023ygzp,2023-12-12T08:36:50.163868Z,-1.437113047,100.2189407,3.617602619,MLv,29,53,41.82714844,"Southern Sumatra, Indonesia",BMKG
591,bmg2023yhxo,2023-12-12T20:42:40.663262Z,-0.18787469,99.04316711,2.459051919,MLv,51,23,54.47064209,"Southern Sumatra, Indonesia",BMKG
590,bmg2023yhye,2023-12-12T21:01:50.766559Z,-0.487968803,100.2304382,3.066752103,MLv,10,39,34.03090286,"Southern Sumatra, Indonesia",BMKG
586,bmg2023yify,2023-12-13T00:57:13.814106Z,-4.73734951,104.1901932,3.215286762,MLv,129,23,128.042038,"Southern Sumatra, Indonesia",BMKG
532,bmg2023yloo,2023-12-14T20:43:09.982269Z,-4.374674797,101.9994354,3.704445321,MLv,15,38,186.5827484,"Southern Sumatra, Indonesia",BMKG
525,bmg2023ymic,2023-12-15T06:34:31.736607Z,-0.631872237,100.0912399,2.275371067,MLv,76,20,205.5521545,"Southern Sumatra, Indonesia",BMKG
519,bmg2023ymkn,2023-12-15T07:48:19.769807Z,-0.417909831,100.3463593,2.603325879,MLv,10,17,122.4501038,"Southern Sumatra, Indonesia",BMKG
518,bmg2023ymmq,2023-12-15T08:52:41.219801Z,-2.874901295,101.585083,3.593171068,M,14,28,126.159729,"Southern Sumatra, Indonesia",BMKG
504,bmg2023ynjd,2023-12-15T20:14:52.273168Z,-0.252519727,100.5161133,2.468961226,MLv,10,14,173.722827,"Southern Sumatra, Indonesia",BMKG
502,bmg2023ynla,2023-12-15T21:11:38.398201Z,-4.591544628,101.8624115,3.402945406,MLv,10,35,196.2679367,"Southern Sumatra, Indonesia",BMKG
493,bmg2023ynww,2023-12-16T03:10:45.165109Z,-2.050530672,100.6157303,3.444141837,MLv,28,25,72.70277405,"Southern Sumatra, Indonesia",BMKG
479,bmg2023yoyd,2023-12-16T16:57:58.910767Z,-2.056813478,99.9052124,3.352833006,MLv,39,37,97.86483765,"Southern Sumatra, Indonesia",BMKG
478,bmg2023yozg,2023-12-16T17:30:59.003077Z,-1.857848763,99.38760376,2.989134664,MLv,16,25,180.3961487,"Southern Sumatra, Indonesia",BMKG
450,bmg2023yqva,2023-12-17T17:37:51.275674Z,-2.111992598,100.634552,2.580285839,MLv,10,25,127.9172516,"Southern Sumatra, Indonesia",BMKG
419,bmg2023ysxy,2023-12-18T21:24:46.37275Z,-5.053295612,102.3385773,2.815123359,MLv,10,18,153.5012665,"Southern Sumatra, Indonesia",BMKG
412,bmg2023ytpl,2023-12-19T06:14:33.336133Z,-0.950846136,100.0727081,2.888140235,MLv,37,32,67.88684082,"Southern Sumatra, Indonesia",BMKG
398,bmg2023yuqi,2023-12-19T19:49:32.932431Z,-2.364117622,101.9953842,2.702259221,MLv,149,22,63.35797501,"Southern Sumatra, Indonesia",BMKG
331,bmg2023yynz,2023-12-21T23:10:46.063995Z,-2.005264282,102.1242371,4.036525642,MLv,199,94,153.8607635,"Southern Sumatra, Indonesia",BMKG
312,bmg2023yzau,2023-12-22T05:39:42.013107Z,-1.953624368,100.8660355,3.141305167,MLv,43,38,63.75500488,"Southern Sumatra, Indonesia",BMKG
279,bmg2023zaed,2023-12-22T20:28:56.416822Z,-3.482853651,101.4008942,2.700494523,M,25,13,180.4272537,"Southern Sumatra, Indonesia",BMKG
278,bmg2023zafg,2023-12-22T21:02:49.600633Z,-0.590336502,100.490593,3.556979986,MLv,10,34,52.14286804,"Southern Sumatra, Indonesia",BMKG
270,bmg2023zarz,2023-12-23T03:28:20.694919Z,-1.488947749,100.0678329,3.000448211,M,13,22,100.3879547,"Southern Sumatra, Indonesia",BMKG
260,bmg2023zbft,2023-12-23T10:26:21.508608Z,-0.528623164,99.12835693,4.508435397,MLv,21,69,74.93370056,"Southern Sumatra, Indonesia",BMKG
246,bmg2023zbqs,2023-12-23T15:58:13.871644Z,-4.312253952,103.3827438,3.199010121,M,142,36,75.36827087,"Southern Sumatra, Indonesia",BMKG
240,bmg2023zbwk,2023-12-23T18:50:44.061337Z,-1.216064572,100.6975327,2.725759362,MLv,71,29,74.54466248,"Southern Sumatra, Indonesia",BMKG
236,bmg2023zbyz,2023-12-23T20:08:55.985179Z,-3.690221071,101.5354996,3.173434801,MLv,18,25,183.1865311,"Southern Sumatra, Indonesia",BMKG
137,bmg2023ziyh,2023-12-27T15:45:18.671362Z,-4.837034702,102.8750534,3.830673223,MLv,25,47,178.1416626,"Southern Sumatra, Indonesia",BMKG
135,bmg2023zjbh,2023-12-27T17:16:27.671052Z,-3.622637987,101.7050858,2.962010568,MLv,35,32,173.0284195,"Southern Sumatra, Indonesia",BMKG
111,bmg2023zjxh,2023-12-28T04:22:53.233684Z,-0.234838665,100.2714767,2.730125097,M,11,16,95.09843445,"Southern Sumatra, Indonesia",BMKG
105,bmg2023zkhb,2023-12-28T09:18:49.010205Z,-4.241762638,102.0836868,4.089632448,MLv,35,31,187.83461,"Southern Sumatra, Indonesia",BMKG
92,bmg2023zkpn,2023-12-28T13:35:23.130869Z,-3.086257219,101.0985718,3.021493342,MLv,19,18,166.0814285,"Southern Sumatra, Indonesia",BMKG
86,bmg2023zkzl,2023-12-28T18:37:07.694892Z,-3.784680843,101.6188965,2.908805526,MLv,15,16,230.9573593,"Southern Sumatra, Indonesia",BMKG
61,bmg2023zmhr,2023-12-29T11:53:46.237737Z,-4.992684364,102.9082413,3.056551607,MLv,20,16,230.8392792,"Southern Sumatra, Indonesia",BMKG
53,bmg2023zmvz,2023-12-29T19:08:27.179631Z,-0.607814252,98.7689743,3.114336178,M,10,25,126.2982788,"Southern Sumatra, Indonesia",BMKG
32,bmg2023znzf,2023-12-30T09:53:51.324116Z,-4.566714287,102.5917587,3.77850459,MLv,24,31,181.9468307,"Southern Sumatra, Indonesia",BMKG
3,bmg2023zoyz,2023-12-30T22:54:41.936153Z,-3.407937527,101.8884964,3.090305268,MLv,49,50,149.734436,"Southern Sumatra, Indonesia",BMKG
929,bmg2024aaey,2024-01-01T02:30:11.739831Z,-5.516575336,104.8966675,2.659316514,MLv,105,15,124.839447,"Southern Sumatra, Indonesia",BMKG
905,bmg2024abms,2024-01-01T19:32:56.433852Z,-4.185905933,102.5394211,2.515542648,MLv,35,23,209.0784073,"Southern Sumatra, Indonesia",BMKG
901,bmg2024accr,2024-01-02T03:37:36.740815Z,-4.80652523,102.8573532,3.688750633,MLv,27,49,184.5944214,"Southern Sumatra, Indonesia",BMKG
900,bmg2024acfb,2024-01-02T04:49:11.523489Z,-2.602994919,101.8054581,3.339899754,MLv,10,46,78.4153595,"Southern Sumatra, Indonesia",BMKG
875,bmg2024addb,2024-01-02T16:57:35.650259Z,-2.49442935,102.2271347,2.944180677,MLv,10,25,62.77313042,"Southern Sumatra, Indonesia",BMKG
838,bmg2024aetr,2024-01-03T14:29:00.899449Z,-0.787124991,100.0246201,3.257321154,MLv,68,73,31.64979553,"Southern Sumatra, Indonesia",BMKG
828,bmg2024afez,2024-01-03T20:11:16.231709Z,-5.105087757,102.9687576,4.617466391,MLv,31,75,191.6047592,"Southern Sumatra, Indonesia",BMKG
786,bmg2024agyx,2024-01-04T19:24:24.291851Z,-3.142493725,102.2269745,3.25322803,MLv,10,33,126.7003632,"Southern Sumatra, Indonesia",BMKG
782,bmg2024ahqg,2024-01-05T04:09:47.706713Z,-0.250490934,100.4008713,2.217378494,MLv,15,17,110.0375137,"Southern Sumatra, Indonesia",BMKG
720,bmg2024akst,2024-01-06T20:49:55.05856Z,-1.093986511,102.260849,3.391758769,M,10,64,156.1371384,"Southern Sumatra, Indonesia",BMKG
710,bmg2024alfw,2024-01-07T03:27:38.113817Z,-0.359422565,98.80064392,3.985953203,MLv,13,61,72.51312256,"Southern Sumatra, Indonesia",BMKG
704,bmg2024alof,2024-01-07T07:40:25.746086Z,-2.974659443,101.5498657,4.03744755,MLv,10,73,132.9884796,"Southern Sumatra, Indonesia",BMKG
693,bmg2024ameg,2024-01-07T15:46:21.53202Z,-5.752380371,103.6422348,3.24313813,MLv,29,31,207.7639694,"Southern Sumatra, Indonesia",BMKG
681,bmg2024amte,2024-01-07T23:19:08.156442Z,-2.347887039,100.7542572,3.348261074,MLv,35,43,89.5994873,"Southern Sumatra, Indonesia",BMKG
649,bmg2024aohc,2024-01-08T19:29:48.096762Z,-4.886058331,102.8727417,2.683758307,MLv,26,20,241.2915039,"Southern Sumatra, Indonesia",BMKG
619,bmg2024apge,2024-01-09T08:09:01.914289Z,-0.241208956,100.3671341,2.51817852,MLv,10,18,110.5460968,"Southern Sumatra, Indonesia",BMKG
612,bmg2024apvl,2024-01-09T15:52:38.192979Z,-2.543029547,102.2458038,3.225878577,MLv,10,23,84.36257935,"Southern Sumatra, Indonesia",BMKG
588,bmg2024ardx,2024-01-10T09:16:32.102857Z,-3.397809744,102.3951416,3.425377811,MLv,10,35,85.74563599,"Southern Sumatra, Indonesia",BMKG
569,bmg2024asji,2024-01-11T01:10:09.862541Z,-5.566654205,103.228096,3.528914217,MLv,11,38,233.347908,"Southern Sumatra, Indonesia",BMKG
552,bmg2024atqs,2024-01-11T18:01:31.316338Z,-3.480274916,101.8957367,3.54150071,MLv,87,45,157.1911316,"Southern Sumatra, Indonesia",BMKG
549,bmg2024atxl,2024-01-11T21:25:57.780163Z,-0.445192128,100.3602905,2.294253984,MLv,10,17,121.2152405,"Southern Sumatra, Indonesia",BMKG
548,bmg2024atyd,2024-01-11T21:46:07.621284Z,-0.097490042,98.73284912,3.106833951,MLv,12,29,67.34864807,"Southern Sumatra, Indonesia",BMKG
541,bmg2024aupj,2024-01-12T06:29:23.73264Z,-2.327553988,101.0979309,3.514353328,MLv,54,43,80.02098083,"Southern Sumatra, Indonesia",BMKG
532,bmg2024avfu,2024-01-12T14:46:28.407307Z,-5.600217819,103.6601105,3.393876388,MLv,35,26,208.4069214,"Southern Sumatra, Indonesia",BMKG
520,bmg2024avrw,2024-01-12T20:52:08.390041Z,-1.84997952,100.3932571,3.341527916,MLv,26,48,57.99710083,"Southern Sumatra, Indonesia",BMKG
499,bmg2024axdb,2024-01-13T15:39:55.889074Z,-1.374077559,99.08126068,2.833515926,MLv,11,8,153.1971893,"Southern Sumatra, Indonesia",BMKG
468,bmg2024azel,2024-01-14T18:38:29.850832Z,-0.106435612,100.3057022,2.001512321,MLv,12,18,93.31753922,"Southern Sumatra, Indonesia",BMKG
401,bmg2024bdxz,2024-01-17T09:03:14.128361Z,-0.894679368,98.8236618,3.896882471,MLv,14,27,157.1129761,"Southern Sumatra, Indonesia",BMKG
398,bmg2024bdzj,2024-01-17T09:45:41.321925Z,-4.548692703,103.0610123,2.281599029,MLv,62,22,180.401329,"Southern Sumatra, Indonesia",BMKG
393,bmg2024bebx,2024-01-17T11:02:28.229245Z,-4.989169598,102.9060059,3.488088185,MLv,13,11,241.6920395,"Southern Sumatra, Indonesia",BMKG
392,bmg2024beeo,2024-01-17T12:22:35.993728Z,-2.462186813,101.9938202,3.047058413,MLv,140,32,103.8293991,"Southern Sumatra, Indonesia",BMKG
364,bmg2024bgnp,2024-01-18T19:13:01.411126Z,-1.423227906,99.28806305,3.507339385,MLv,10,25,111.1801605,"Southern Sumatra, Indonesia",BMKG
351,bmg2024bgpj,2024-01-18T20:06:34.701752Z,-3.155873299,102.1641541,3.329016852,MLv,10,35,112.0905457,"Southern Sumatra, Indonesia",BMKG
336,bmg2024bgrt,2024-01-18T21:19:11.828135Z,-4.524096012,102.2813187,2.637862047,MLv,10,13,287.0145302,"Southern Sumatra, Indonesia",BMKG
331,bmg2024bgth,2024-01-18T22:05:37.28483Z,-0.434137672,99.06163788,4.771468589,mb,60,66,72.63807678,"Southern Sumatra, Indonesia",BMKG
295,bmg2024bjta,2024-01-20T13:22:01.644148Z,-1.354592323,100.8247528,2.839023607,MLv,74,26,64.91944504,"Southern Sumatra, Indonesia",BMKG
294,bmg2024bjts,2024-01-20T13:43:28.497955Z,-0.269425154,99.57792664,3.23629541,MLv,10,43,43.26667786,"Southern Sumatra, Indonesia",BMKG
292,bmg2024bjzk,2024-01-20T16:35:41.757746Z,-0.114080355,100.8559875,3.52887021,MLv,171,61,51.02990532,"Southern Sumatra, Indonesia",BMKG
250,bmg2024boxb,2024-01-23T09:05:03.693911Z,-1.466916442,100.4880295,4.130194088,M,46,48,48.46943665,"Southern Sumatra, Indonesia",BMKG
240,bmg2024bpkp,2024-01-23T15:55:45.120471Z,-5.076154232,102.2219925,4.020262223,M,13,40,147.258255,"Southern Sumatra, Indonesia",BMKG
233,bmg2024bpqq,2024-01-23T18:58:38.670046Z,-3.053143024,102.8733978,3.928248274,MLv,203,80,145.9022827,"Southern Sumatra, Indonesia",BMKG
225,bmg2024bqil,2024-01-24T03:59:02.52656Z,-2.982845545,100.6426163,3.473447218,MLv,14,23,154.586792,"Southern Sumatra, Indonesia",BMKG
223,bmg2024bqpl,2024-01-24T07:31:22.655583Z,-0.211041346,100.3476944,2.66220229,MLv,10,15,113.874115,"Southern Sumatra, Indonesia",BMKG
214,bmg2024brmg,2024-01-24T19:02:46.949457Z,-3.698475838,101.5774612,3.389378225,M,20,33,182.3262863,"Southern Sumatra, Indonesia",BMKG
111,bmg2024buhk,2024-01-26T07:59:23.033742Z,-1.582102537,99.37985992,3.09203376,MLv,10,31,88.02970886,"Southern Sumatra, Indonesia",BMKG
104,bmg2024buzl,2024-01-26T17:06:01.428478Z,-3.29452467,101.5526047,2.81146185,MLv,31,23,158.6525269,"Southern Sumatra, Indonesia",BMKG
103,bmg2024buzz,2024-01-26T17:22:58.245514Z,-4.660157681,103.6215134,2.986724302,MLv,99,29,79.62490845,"Southern Sumatra, Indonesia",BMKG
92,bmg2024bwdh,2024-01-27T08:11:32.565295Z,-0.610763013,100.5136642,2.289299425,MLv,10,24,96.42337036,"Southern Sumatra, Indonesia",BMKG
91,bmg2024bwdk,2024-01-27T08:15:03.513686Z,-0.606663406,100.5018997,3.054417177,M,8,39,56.71484375,"Southern Sumatra, Indonesia",BMKG
90,bmg2024bweh,2024-01-27T08:41:17.684993Z,-0.602785528,100.5148849,2.303285139,M,10,21,94.48898315,"Southern Sumatra, Indonesia",BMKG
89,bmg2024bwei,2024-01-27T08:42:28.37332Z,-0.607478559,100.4877472,2.792772331,MLv,10,37,61.46913147,"Southern Sumatra, Indonesia",BMKG
88,bmg2024bwek,2024-01-27T08:45:43.411692Z,-0.594188213,100.5099182,3.221390735,MLv,8,41,38.47946167,"Southern Sumatra, Indonesia",BMKG
77,bmg2024bwul,2024-01-27T16:50:58.016875Z,-0.607558548,100.5135345,4.616823098,MLv,3,84,32.38021851,"Southern Sumatra, Indonesia",BMKG
65,bmg2024bxme,2024-01-28T01:48:16.582603Z,-0.116202019,100.3208847,2.419734444,MLv,10,17,122.0185394,"Southern Sumatra, Indonesia",BMKG
58,bmg2024bydp,2024-01-28T10:37:25.988456Z,-2.566192627,102.2488632,3.891933208,MLv,2,37,55.69261265,"Southern Sumatra, Indonesia",BMKG
49,bmg2024byus,2024-01-28T19:15:42.127995Z,-4.842182636,102.8365173,2.873935574,MLv,31,36,210.5345993,"Southern Sumatra, Indonesia",BMKG
24,bmg2024cbcw,2024-01-30T01:38:49.207026Z,-3.534729958,102.4401474,3.582914497,M,10,38,77.84136963,"Southern Sumatra, Indonesia",BMKG
652,bmg2024cfsd,2024-02-01T13:54:16.697264Z,-5.442241192,103.0215378,3.749698254,MLv,10,33,219.7181015,"Southern Sumatra, Indonesia",BMKG
