No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
488,bmg2019hpal,2019-04-18T20:01:18.77748Z,-4.477103233,102.0672531,4.031821202,MLv,26,16,149.8600922,"Southern Sumatra, Indonesia",BMKG
480,bmg2019hpce,2019-04-18T20:53:06.414236Z,-4.586544514,102.300293,4.577699154,MLv,43,30,133.4208679,"Southern Sumatra, Indonesia",BMKG
475,bmg2019hpdp,2019-04-18T21:36:51.139526Z,-4.553951263,102.2995834,2.903307466,MLv,28,8,196.4444485,"Southern Sumatra, Indonesia",BMKG
472,bmg2019hpdz,2019-04-18T21:48:07.386542Z,1.090697646,97.04938507,3.908564443,MLv,32,16,205.4957275,"Northern Sumatra, Indonesia",BMKG
464,bmg2019hpkz,2019-04-19T01:20:32.274412Z,1.374185324,97.05183411,3.298831547,MLv,24,8,208.2006683,"Northern Sumatra, Indonesia",BMKG
454,bmg2019hptd,2019-04-19T05:27:21.785414Z,-5.658712387,103.2661057,3.733556099,MLv,10,10,173.7776566,"Southern Sumatra, Indonesia",BMKG
434,bmg2019hqqd,2019-04-19T17:04:28.544374Z,2.595321178,98.5355072,2.293180554,MLv,10,8,83.85083961,"Northern Sumatra, Indonesia",BMKG
433,bmg2019hqqi,2019-04-19T17:10:06.311795Z,-0.967583716,97.34365845,3.571615341,MLv,10,14,255.1372895,"Southwest of Sumatra, Indonesia",BMKG
411,bmg2019hrue,2019-04-20T08:15:22.499962Z,-5.039318085,101.5661621,3.658527638,MLv,96,12,239.0045395,"Southwest of Sumatra, Indonesia",BMKG
410,bmg2019hruh,2019-04-20T08:18:50.844076Z,1.300620914,97.5298233,3.1013432,MLv,10,8,154.3779297,"Northern Sumatra, Indonesia",BMKG
409,bmg2019hrvc,2019-04-20T08:43:11.399621Z,4.223049164,96.32782745,4.103364826,MLv,29,14,140.7066498,"Northern Sumatra, Indonesia",BMKG
404,bmg2019hrxz,2019-04-20T10:10:45.535838Z,-3.754053116,101.9363327,4.384130043,MLv,25,22,142.2708588,"Southern Sumatra, Indonesia",BMKG
382,bmg2019htpw,2019-04-21T08:21:01.719557Z,5.271477699,95.54997253,3.149992264,MLv,26,8,140.1940536,"Northern Sumatra, Indonesia",BMKG
377,bmg2019htxp,2019-04-21T12:19:22.265491Z,2.671389341,98.99356842,4.034760157,MLv,160,14,67.7498436,"Northern Sumatra, Indonesia",BMKG
373,bmg2019huad,2019-04-21T13:32:48.948653Z,-0.457507372,98.79255676,2.943301206,MLv,10,9,146.9546967,"Southern Sumatra, Indonesia",BMKG
363,bmg2019hugc,2019-04-21T16:33:24.6869Z,3.751941919,96.3883667,3.471848787,MLv,21,11,163.1522217,"Northern Sumatra, Indonesia",BMKG
356,bmg2019hutl,2019-04-21T23:17:50.483975Z,2.377659082,95.29090118,3.957155505,MLv,19,20,231.1798813,"Northern Sumatra, Indonesia",BMKG
344,bmg2019hviw,2019-04-22T07:05:08.485015Z,-4.93844223,103.0003204,4.3359192,MLv,36,19,118.247818,"Southern Sumatra, Indonesia",BMKG
329,bmg2019hwhj,2019-04-22T19:27:42.193025Z,-4.379310608,102.1352386,3.939522525,MLv,22,12,143.1136322,"Southern Sumatra, Indonesia",BMKG
322,bmg2019hwlx,2019-04-22T21:45:54.480364Z,-6.361769676,103.6894379,3.087867123,MLv,14,8,208.1489563,"Southwest of Sumatra, Indonesia",BMKG
321,bmg2019hwlz,2019-04-22T21:47:49.058819Z,-6.498826027,103.6326981,2.980739525,MLv,10,5,216.7965164,"Southwest of Sumatra, Indonesia",BMKG
310,bmg2019hwyv,2019-04-23T04:17:07.422492Z,3.429281235,97.465271,4.350545984,MLv,103,18,75.77687073,"Northern Sumatra, Indonesia",BMKG
306,bmg2019hxew,2019-04-23T07:20:27.187437Z,5.155221939,96.23661804,3.767021259,MLv,52,9,154.1328201,"Northern Sumatra, Indonesia",BMKG
300,bmg2019hxsc,2019-04-23T14:00:53.646555Z,-5.555902958,103.2894592,3.102408318,MLv,15,8,226.1608734,"Southern Sumatra, Indonesia",BMKG
266,bmg2019hyno,2019-04-24T00:52:23.866381Z,4.486665249,96.39626312,2.580257884,MLv,10,8,141.326622,"Northern Sumatra, Indonesia",BMKG
216,bmg2019ibel,2019-04-25T11:40:28.206186Z,-2.737653017,102.2932205,3.445204681,MLv,137,6,116.6099892,"Southern Sumatra, Indonesia",BMKG
165,bmg2019idon,2019-04-26T19:01:50.952668Z,-0.60224843,99.62769318,3.339686383,MLv,17,11,86.08363342,"Southern Sumatra, Indonesia",BMKG
145,bmg2019iejl,2019-04-27T05:35:39.665171Z,-6.123714447,103.740715,2.928180307,MLv,10,8,246.0273476,"Southwest of Sumatra, Indonesia",BMKG
127,bmg2019ifoq,2019-04-27T21:21:17.901158Z,0.18135047,98.6459198,4.538882337,MLv,54,31,73.84475708,"Northern Sumatra, Indonesia",BMKG
100,bmg2019igtn,2019-04-28T12:57:35.720807Z,0.423443168,98.89076233,2.885522684,MLv,10,10,170.3364258,"Northern Sumatra, Indonesia",BMKG
85,bmg2019ihlx,2019-04-28T22:14:37.12545Z,0.412767083,99.75436401,2.94950561,MLv,14,9,158.6983871,"Northern Sumatra, Indonesia",BMKG
53,bmg2019iivh,2019-04-29T16:08:11.395578Z,-5.263028145,102.5312805,4.026591076,MLv,22,17,136.4355164,"Southern Sumatra, Indonesia",BMKG
45,bmg2019ijob,2019-04-30T01:36:34.871868Z,0.23726669,98.63085175,3.145253292,MLv,21,15,66.87168884,"Northern Sumatra, Indonesia",BMKG
44,bmg2019ijor,2019-04-30T01:55:31.515724Z,0.119166628,98.66830444,3.004279071,MLv,23,10,110.0447235,"Northern Sumatra, Indonesia",BMKG
37,bmg2019ijts,2019-04-30T04:27:53.723915Z,0.992720544,98.85129547,2.707387951,MLv,57,12,103.7304153,"Northern Sumatra, Indonesia",BMKG
33,bmg2019ijvt,2019-04-30T05:30:28.167854Z,-3.438344717,99.4635849,3.847432113,MLv,18,12,234.9347305,"Southwest of Sumatra, Indonesia",BMKG
30,bmg2019ikaj,2019-04-30T07:49:29.444088Z,0.507544816,98.26681519,2.947883673,MLv,26,11,99.79905701,"Northern Sumatra, Indonesia",BMKG
24,bmg2019ikfr,2019-04-30T10:31:00.032277Z,-0.644670129,99.74188995,3.168193627,MLv,10,13,83.80020142,"Southern Sumatra, Indonesia",BMKG
23,bmg2019ikjl,2019-04-30T12:25:20.508145Z,0.521273315,100.1903458,2.889491315,MLv,10,9,209.04245,"Northern Sumatra, Indonesia",BMKG
19,bmg2019ikkf,2019-04-30T12:48:01.037153Z,1.871577382,98.97036743,4.166331016,MLv,114,32,64.63355446,"Northern Sumatra, Indonesia",BMKG
2,bmg2019ilcv,2019-04-30T22:12:08.633813Z,4.64855051,96.38314056,3.476204854,MLv,123,22,96.32661819,"Northern Sumatra, Indonesia",BMKG
842,bmg2019imge,2019-05-01T13:01:56.023522Z,1.63624537,99.45137787,3.055400619,MLv,10,9,197.8508301,"Northern Sumatra, Indonesia",BMKG
823,bmg2019imtg,2019-05-01T19:38:44.014169Z,0.794773936,97.24853516,2.735391872,MLv,13,8,263.5958176,"Northern Sumatra, Indonesia",BMKG
751,bmg2019iqnf,2019-05-03T21:08:10.807513Z,1.40209496,92.66007233,4.594739115,MLv,10,18,280.0006485,"Northern Sumatra, Indonesia",BMKG
700,bmg2019iuge,2019-05-05T22:07:43.996697Z,2.71082902,95.62889862,4.47144535,MLv,20,21,212.8327942,"Northern Sumatra, Indonesia",BMKG
688,bmg2019ivag,2019-05-06T08:16:29.032327Z,1.666659236,96.62304688,3.720546942,MLv,10,17,204.5888062,"Northern Sumatra, Indonesia",BMKG
681,bmg2019ivoh,2019-05-06T15:21:54.969795Z,-5.504664898,101.9807892,3.976631977,MLv,13,21,215.5092087,"Southwest of Sumatra, Indonesia",BMKG
670,bmg2019ivtn,2019-05-06T18:00:29.862162Z,4.620716572,96.22485352,3.426685628,MLv,20,11,112.4000549,"Northern Sumatra, Indonesia",BMKG
656,bmg2019iwpk,2019-05-07T05:03:45.89116Z,0.383424968,98.58921814,3.283564211,MLv,10,9,147.8478851,"Northern Sumatra, Indonesia",BMKG
655,bmg2019iwrx,2019-05-07T06:19:47.636968Z,1.013083339,98.26457977,3.766048828,MLv,20,16,67.15606689,"Northern Sumatra, Indonesia",BMKG
636,bmg2019ixtv,2019-05-07T20:25:22.441169Z,3.635918856,92.50325012,4.791382609,mb,19,31,165.5886536,"Northern Sumatra, Indonesia",BMKG
633,bmg2019iyge,2019-05-08T02:39:40.625446Z,3.173787117,97.2148819,3.57661765,MLv,28,23,142.5259094,"Northern Sumatra, Indonesia",BMKG
598,bmg2019izzc,2019-05-09T01:20:15.183338Z,-2.890709639,103.0295715,3.489257397,MLv,204,8,212.6999359,"Southern Sumatra, Indonesia",BMKG
591,bmg2019jafi,2019-05-09T04:33:33.264319Z,-1.150636673,99.58886719,4.252884006,MLv,49,16,103.3823853,"Southern Sumatra, Indonesia",BMKG
584,bmg2019jauj,2019-05-09T12:07:14.02667Z,0.523408055,98.30834198,3.465058561,MLv,10,9,104.8320618,"Northern Sumatra, Indonesia",BMKG
564,bmg2019jbrq,2019-05-09T23:51:16.141815Z,-0.427074015,99.50409698,4.454836757,MLv,14,19,81.92114258,"Southern Sumatra, Indonesia",BMKG
548,bmg2019jdaz,2019-05-10T17:43:13.909466Z,-5.928516388,103.3822479,2.918518313,MLv,10,8,190.7769012,"Southern Sumatra, Indonesia",BMKG
544,bmg2019jdjz,2019-05-10T22:16:40.379971Z,0.283725083,98.68961334,2.848196928,MLv,14,13,81.49172592,"Northern Sumatra, Indonesia",BMKG
526,bmg2019jern,2019-05-11T15:13:32.581398Z,0.74382335,98.24001312,3.919676438,M,15,17,71.06829834,"Northern Sumatra, Indonesia",BMKG
525,bmg2019jerq,2019-05-11T15:16:30.632593Z,3.055084705,97.47000885,3.344467594,MLv,26,11,191.5188217,"Northern Sumatra, Indonesia",BMKG
517,bmg2019jevs,2019-05-11T17:20:40.149763Z,-1.789972186,99.87831879,4.432495894,MLv,10,21,154.2754364,"Southern Sumatra, Indonesia",BMKG
490,bmg2019jgvt,2019-05-12T19:37:44.478019Z,-6.405364513,103.8588333,2.951657255,MLv,14,7,239.4969711,"Southwest of Sumatra, Indonesia",BMKG
476,bmg2019jhec,2019-05-12T23:50:57.480667Z,-6.424472332,103.8325882,3.650807025,MLv,17,8,208.5346222,"Southwest of Sumatra, Indonesia",BMKG
468,bmg2019jhxu,2019-05-13T09:47:44.501341Z,-7.862590313,104.2791443,4.138857118,MLv,10,13,168.7159119,"Southwest of Sumatra, Indonesia",BMKG
461,bmg2019jiha,2019-05-13T14:27:14.813082Z,-0.168277755,98.58815765,2.660844776,MLv,43,8,133.6491241,"Southern Sumatra, Indonesia",BMKG
455,bmg2019jiqr,2019-05-13T19:20:19.540236Z,-2.699697495,101.5259399,3.196108185,MLv,74,10,135.0501709,"Southern Sumatra, Indonesia",BMKG
454,bmg2019jiqw,2019-05-13T19:26:19.783714Z,4.182225704,96.71708679,3.440997033,MLv,30,11,121.786911,"Northern Sumatra, Indonesia",BMKG
440,bmg2019jkek,2019-05-14T15:24:41.939286Z,4.238307953,96.91100311,3.890519705,MLv,10,13,106.0678253,"Northern Sumatra, Indonesia",BMKG
424,bmg2019jlaj,2019-05-15T02:29:34.534973Z,1.986838102,96.20178986,4.598509328,M,5,12,217.7502747,"Northern Sumatra, Indonesia",BMKG
423,bmg2019jlai,2019-05-15T02:29:36.275025Z,2.104273081,96.32194519,4.211043501,MLv,10,16,202.5947418,"Northern Sumatra, Indonesia",BMKG
412,bmg2019jlva,2019-05-15T12:56:50.009706Z,-1.222847462,99.18561554,3.646885788,MLv,10,13,99.00134277,"Southern Sumatra, Indonesia",BMKG
407,bmg2019jlzh,2019-05-15T15:06:14.005225Z,-4.986206055,101.9611893,4.105502638,MLv,23,15,182.4384613,"Southern Sumatra, Indonesia",BMKG
403,bmg2019jmaz,2019-05-15T15:56:41.971735Z,0.758462608,97.3837738,2.985870939,MLv,15,7,245.098711,"Northern Sumatra, Indonesia",BMKG
401,bmg2019jmbz,2019-05-15T16:27:31.582105Z,4.648066998,96.15087128,2.874402431,MLv,20,10,121.7936401,"Northern Sumatra, Indonesia",BMKG
385,bmg2019jnfi,2019-05-16T07:17:12.387844Z,-4.5982337,102.6750336,3.976440653,MLv,36,16,104.2347107,"Southern Sumatra, Indonesia",BMKG
382,bmg2019jnqg,2019-05-16T12:47:37.299842Z,1.593450308,99.59382629,3.930762087,MLv,170,23,71.30094719,"Northern Sumatra, Indonesia",BMKG
371,bmg2019jojb,2019-05-16T22:18:07.671227Z,-2.425694227,100.7393265,4.16428266,MLv,32,23,151.2479401,"Southern Sumatra, Indonesia",BMKG
367,bmg2019joya,2019-05-17T05:51:20.511085Z,0.700521231,97.38227081,3.437924572,MLv,24,8,222.1539001,"Northern Sumatra, Indonesia",BMKG
366,bmg2019jozs,2019-05-17T06:43:35.084001Z,0.982166708,97.93228912,2.834732301,MLv,10,5,144.5478287,"Northern Sumatra, Indonesia",BMKG
365,bmg2019jpaq,2019-05-17T07:11:14.198736Z,-6.073511124,103.7195053,3.580887775,MLv,23,12,139.9020844,"Southwest of Sumatra, Indonesia",BMKG
328,bmg2019jrfm,2019-05-18T11:54:27.464542Z,0.870486975,98.25308228,3.561867057,MLv,10,12,66.59892273,"Northern Sumatra, Indonesia",BMKG
319,bmg2019jrri,2019-05-18T17:53:36.571225Z,0.874149084,98.22064972,2.656735637,MLv,12,11,70.0947876,"Northern Sumatra, Indonesia",BMKG
309,bmg2019jrxx,2019-05-18T21:13:01.154651Z,0.213703618,97.25508881,2.73500783,MLv,29,7,246.6444302,"Northern Sumatra, Indonesia",BMKG
265,bmg2019juti,2019-05-20T10:18:51.194486Z,-5.364533901,102.6916428,3.259056743,MLv,10,7,176.5143814,"Southern Sumatra, Indonesia",BMKG
263,bmg2019juym,2019-05-20T12:55:08.631408Z,-5.684375763,102.0881577,3.73506031,MLv,13,10,198.6748505,"Southern Sumatra, Indonesia",BMKG
243,bmg2019jvzg,2019-05-21T02:26:14.185359Z,0.310401559,97.24281311,2.984804869,MLv,34,9,227.0189438,"Northern Sumatra, Indonesia",BMKG
241,bmg2019jwdg,2019-05-21T04:27:12.659646Z,-5.384383202,104.0025177,2.877485507,MLv,10,8,208.5080872,"Southern Sumatra, Indonesia",BMKG
226,bmg2019jxde,2019-05-21T17:32:45.559134Z,0.486063808,98.11834717,4.044746531,MLv,22,19,151.4330444,"Northern Sumatra, Indonesia",BMKG
224,bmg2019jxek,2019-05-21T18:10:45.073394Z,0.228988633,97.2204361,3.789538682,MLv,19,10,210.8633118,"Northern Sumatra, Indonesia",BMKG
223,bmg2019jxfa,2019-05-21T18:28:53.981427Z,1.715526223,98.93145752,2.982933068,MLv,109,11,102.2487869,"Northern Sumatra, Indonesia",BMKG
218,bmg2019jxmh,2019-05-21T22:08:59.887442Z,3.916917801,96.22441101,3.944591771,MLv,80,17,163.2940826,"Northern Sumatra, Indonesia",BMKG
201,bmg2019jyfe,2019-05-22T07:41:30.804649Z,-5.698885441,103.8729172,4.545818719,MLv,80,31,161.004837,"Southern Sumatra, Indonesia",BMKG
186,bmg2019jzsl,2019-05-23T03:32:28.842686Z,-0.481090426,99.11379242,4.646291751,MLv,47,22,162.079895,"Southern Sumatra, Indonesia",BMKG
179,bmg2019kads,2019-05-23T09:13:48.948154Z,1.28115499,98.89738464,4.498271821,MLv,89,21,53.97235107,"Northern Sumatra, Indonesia",BMKG
158,bmg2019kbwr,2019-05-24T07:57:04.636801Z,-5.967668056,104.0861206,3.701648434,MLv,10,12,211.7950058,"Southern Sumatra, Indonesia",BMKG
154,bmg2019kbzl,2019-05-24T09:20:39.535384Z,-2.483053684,101.8045044,4.275039079,MLv,140,12,142.6899338,"Southern Sumatra, Indonesia",BMKG
141,bmg2019kdda,2019-05-25T00:17:26.63218Z,1.43901968,99.3730011,3.716950556,MLv,10,11,105.1566372,"Northern Sumatra, Indonesia",BMKG
136,bmg2019kdlz,2019-05-25T04:49:45.441801Z,-3.69168663,101.6996078,3.387586701,MLv,24,7,178.8014832,"Southern Sumatra, Indonesia",BMKG
132,bmg2019kdzl,2019-05-25T11:37:15.464728Z,0.907640457,98.21458435,2.664310318,MLv,10,6,153.0148163,"Northern Sumatra, Indonesia",BMKG
129,bmg2019kehp,2019-05-25T15:44:12.045037Z,1.142178059,97.06175232,4.137331887,MLv,13,13,211.2184143,"Northern Sumatra, Indonesia",BMKG
119,bmg2019kfgt,2019-05-26T04:27:25.816842Z,4.273590565,96.93380737,3.390405746,MLv,10,15,73.78985089,"Northern Sumatra, Indonesia",BMKG
118,bmg2019kfgu,2019-05-26T04:27:31.532614Z,4.569601059,96.57212067,4.278217513,M,10,7,116.0801239,"Northern Sumatra, Indonesia",BMKG
102,bmg2019kgak,2019-05-26T14:22:36.082727Z,3.609779358,96.88699341,3.114054595,MLv,38,14,144.9993286,"Northern Sumatra, Indonesia",BMKG
99,bmg2019kgdq,2019-05-26T16:00:13.163239Z,4.821098804,96.11738586,2.633168744,MLv,10,8,114.4709625,"Northern Sumatra, Indonesia",BMKG
66,bmg2019kiqv,2019-05-28T00:56:39.691125Z,-5.026884556,100.888298,4.739214444,MLv,19,22,191.8347473,"Southwest of Sumatra, Indonesia",BMKG
65,bmg2019kird,2019-05-28T01:06:33.068403Z,-4.82205534,101.3669968,4.44482176,MLv,84,21,212.8335571,"Southern Sumatra, Indonesia",BMKG
62,bmg2019kiwe,2019-05-28T03:39:00.952509Z,-3.784047365,101.4373779,4.240835844,MLv,50,9,221.6577301,"Southern Sumatra, Indonesia",BMKG
58,bmg2019kjhd,2019-05-28T09:11:29.395863Z,1.799253583,99.29161072,2.771158058,MLv,10,10,183.1190948,"Northern Sumatra, Indonesia",BMKG
31,bmg2019kljp,2019-05-29T12:42:41.760622Z,0.540146172,98.98509216,3.039225719,MLv,30,10,146.634491,"Northern Sumatra, Indonesia",BMKG
15,bmg2019kmca,2019-05-29T22:00:37.638958Z,1.313886881,98.52597046,2.909786179,MLv,21,10,107.8511047,"Northern Sumatra, Indonesia",BMKG
788,bmg2019kqlx,2019-06-01T07:32:49.094396Z,-0.449541479,100.4196243,3.120946501,MLv,10,6,118.7449417,"Southern Sumatra, Indonesia",BMKG
774,bmg2019kroe,2019-06-01T21:49:22.49022Z,1.370379329,99.74018097,3.652332844,MLv,160,19,71.02218056,"Northern Sumatra, Indonesia",BMKG
773,bmg2019krot,2019-06-01T22:07:36.231472Z,-0.222848862,97.73529053,4.190945314,M,10,8,229.444313,"Southwest of Sumatra, Indonesia",BMKG
771,bmg2019krur,2019-06-02T01:07:07.645076Z,0.281405956,97.97612762,4.462089671,MLv,13,19,198.8504944,"Northern Sumatra, Indonesia",BMKG
760,bmg2019ksyb,2019-06-02T15:58:00.177514Z,-1.48384881,99.66022491,3.898823081,MLv,22,15,186.9556122,"Southern Sumatra, Indonesia",BMKG
743,bmg2019ktpk,2019-06-03T00:42:59.05418Z,3.606200457,96.82481384,4.899366975,M,36,57,134.8649445,"Northern Sumatra, Indonesia",BMKG
739,bmg2019kubi,2019-06-03T06:44:52.795583Z,0.590560675,98.09685516,2.83753658,MLv,10,8,184.507988,"Northern Sumatra, Indonesia",BMKG
735,bmg2019kupt,2019-06-03T14:02:12.996122Z,-6.304526806,102.9748306,4.226986583,MLv,24,20,230.1662064,"Southwest of Sumatra, Indonesia",BMKG
719,bmg2019kvxy,2019-06-04T07:18:14.73172Z,-0.795872092,100.2428131,3.739998713,MLv,72,16,150.5769196,"Southern Sumatra, Indonesia",BMKG
718,bmg2019kwcj,2019-06-04T09:32:24.379776Z,0.41023466,97.60326385,3.904546224,MLv,26,16,206.249176,"Northern Sumatra, Indonesia",BMKG
702,bmg2019kwre,2019-06-04T17:01:26.780973Z,4.757284164,96.16310883,3.419130195,MLv,10,14,108.608387,"Northern Sumatra, Indonesia",BMKG
699,bmg2019kxhl,2019-06-05T01:14:41.873837Z,1.13983202,99.59403229,3.148938203,MLv,10,16,104.8915319,"Northern Sumatra, Indonesia",BMKG
695,bmg2019kxjz,2019-06-05T02:32:18.534873Z,1.68222177,98.20893097,2.908470523,MLv,55,14,83.25968933,"Northern Sumatra, Indonesia",BMKG
688,bmg2019kxuq,2019-06-05T07:54:14.06764Z,0.176816002,97.55606842,3.542538581,MLv,12,15,218.8826828,"Northern Sumatra, Indonesia",BMKG
670,bmg2019kzyi,2019-06-06T12:02:20.027828Z,4.156982899,97.54692841,3.863410839,MLv,152,23,99.15783691,"Northern Sumatra, Indonesia",BMKG
666,bmg2019ladx,2019-06-06T14:51:34.061664Z,1.306555748,97.71757507,2.094486584,MLv,44,6,196.2930908,"Northern Sumatra, Indonesia",BMKG
662,bmg2019laij,2019-06-06T17:07:01.693707Z,-5.8097229,104.5871964,3.473979477,MLv,52,14,185.341507,"Southern Sumatra, Indonesia",BMKG
655,bmg2019lbbx,2019-06-07T02:59:02.647628Z,1.394015074,97.14644623,4.234420773,MLv,15,17,216.6034393,"Northern Sumatra, Indonesia",BMKG
634,bmg2019ldvv,2019-06-08T15:20:19.716796Z,-5.202794075,102.5875854,3.434280269,MLv,10,11,129.7369919,"Southern Sumatra, Indonesia",BMKG
593,bmg2019lgdt,2019-06-09T21:36:00.039088Z,-0.565886796,100.5100327,3.148571667,MLv,10,8,127.8265762,"Southern Sumatra, Indonesia",BMKG
580,bmg2019lgtq,2019-06-10T05:37:20.131128Z,0.591869772,98.42063904,3.759301749,MLv,22,16,150.5596466,"Northern Sumatra, Indonesia",BMKG
567,bmg2019lhuj,2019-06-10T19:08:23.212619Z,-0.036803868,98.3730011,3.368796488,MLv,11,13,187.191864,"Southern Sumatra, Indonesia",BMKG
540,bmg2019ljje,2019-06-11T15:44:41.816662Z,-2.105076075,101.3450165,3.964773106,MLv,102,18,103.1971436,"Southern Sumatra, Indonesia",BMKG
518,bmg2019llds,2019-06-12T15:15:50.546438Z,-0.0446251,100.1763763,3.336295919,MLv,10,11,132.944519,"Southern Sumatra, Indonesia",BMKG
501,bmg2019llyp,2019-06-13T01:49:00.361181Z,5.127336979,94.80500031,3.606787792,MLv,10,6,290.3651505,"Northern Sumatra, Indonesia",BMKG
500,bmg2019lmjn,2019-06-13T07:20:34.993075Z,4.776815891,95.80345154,3.614536103,MLv,51,8,106.7455597,"Northern Sumatra, Indonesia",BMKG
498,bmg2019lmvy,2019-06-13T13:36:55.953962Z,-5.27083683,103.392395,3.180387371,MLv,27,10,145.3852921,"Southern Sumatra, Indonesia",BMKG
497,bmg2019lnav,2019-06-13T16:05:09.910567Z,0.791279018,97.68391418,3.185284597,MLv,31,7,200.1882019,"Northern Sumatra, Indonesia",BMKG
496,bmg2019lnbd,2019-06-13T16:13:39.355567Z,-4.722929478,102.6305542,3.261380315,MLv,25,8,226.7191772,"Southern Sumatra, Indonesia",BMKG
495,bmg2019lnbe,2019-06-13T16:13:41.761263Z,2.349261761,97.70589447,2.964145924,MLv,34,9,135.3566742,"Northern Sumatra, Indonesia",BMKG
475,bmg2019lpai,2019-06-14T18:06:02.42761Z,1.979682326,99.27632141,3.805422075,MLv,155,23,159.3010712,"Northern Sumatra, Indonesia",BMKG
473,bmg2019lpch,2019-06-14T19:05:52.740883Z,-5.619713783,102.9085693,4.49606518,MLv,55,24,180.8098297,"Southern Sumatra, Indonesia",BMKG
434,bmg2019lurh,2019-06-17T20:21:21.302199Z,-5.207249641,104.6586609,3.30225918,MLv,10,15,139.0518875,"Southern Sumatra, Indonesia",BMKG
407,bmg2019lxkf,2019-06-19T08:10:19.402245Z,0.443260819,98.46833038,3.007676821,MLv,14,8,85.16331482,"Northern Sumatra, Indonesia",BMKG
406,bmg2019lxku,2019-06-19T08:28:24.654169Z,4.849705219,96.06400299,2.897890801,MLv,21,9,116.725853,"Northern Sumatra, Indonesia",BMKG
405,bmg2019lxlh,2019-06-19T08:43:43.283383Z,2.065607071,98.91671753,3.338721996,MLv,123,17,113.8687134,"Northern Sumatra, Indonesia",BMKG
365,bmg2019lyvv,2019-06-20T03:10:54.347409Z,4.715868473,96.16156769,3.312554935,MLv,18,8,110.0419617,"Northern Sumatra, Indonesia",BMKG
363,bmg2019lzad,2019-06-20T05:22:05.523247Z,2.03482604,99.04163361,3.768494501,MLv,123,15,124.9431019,"Northern Sumatra, Indonesia",BMKG
342,bmg2019maep,2019-06-20T20:45:11.014399Z,-2.213333607,99.72489166,3.959089687,MLv,49,15,183.3572845,"Southern Sumatra, Indonesia",BMKG
334,bmg2019mbzd,2019-06-21T20:15:55.262647Z,-2.507711172,102.4043884,4.401758659,M,141,8,133.5637512,"Southern Sumatra, Indonesia",BMKG
315,bmg2019mehx,2019-06-23T02:58:30.569181Z,-0.443793446,100.4287415,3.055731884,MLv,10,8,119.2338219,"Southern Sumatra, Indonesia",BMKG
311,bmg2019merr,2019-06-23T07:54:13.566546Z,0.940620899,97.52120972,3.96577012,MLv,19,16,175.563858,"Northern Sumatra, Indonesia",BMKG
309,bmg2019mexi,2019-06-23T10:45:59.911601Z,-5.803026676,103.8142014,4.646227716,MLv,54,32,154.9199219,"Southern Sumatra, Indonesia",BMKG
243,bmg2019mher,2019-06-24T16:44:28.354468Z,-5.612029076,104.1349564,3.543363332,MLv,52,15,155.0072098,"Southern Sumatra, Indonesia",BMKG
240,bmg2019mhgq,2019-06-24T17:43:47.406533Z,1.006955385,98.99925232,3.568066338,MLv,73,20,72.22280884,"Northern Sumatra, Indonesia",BMKG
202,bmg2019mhwv,2019-06-25T01:55:00.348554Z,-6.071082115,103.2278976,3.777505244,MLv,10,10,204.4223328,"Southwest of Sumatra, Indonesia",BMKG
186,bmg2019mijc,2019-06-25T08:06:17.714428Z,3.071539402,97.95191193,3.368778557,MLv,10,16,102.9899368,"Northern Sumatra, Indonesia",BMKG
171,bmg2019mjen,2019-06-25T18:55:53.847186Z,-2.402253151,102.2244415,3.921752119,MLv,154,19,128.6465683,"Southern Sumatra, Indonesia",BMKG
164,bmg2019mjlm,2019-06-25T22:26:43.763088Z,-4.849141121,103.0035934,4.636277235,M,60,12,200.1379852,"Southern Sumatra, Indonesia",BMKG
118,bmg2019mlfl,2019-06-26T21:40:31.359519Z,1.831572413,99.11551666,3.31569416,MLv,10,8,131.7361946,"Northern Sumatra, Indonesia",BMKG
104,bmg2019mmau,2019-06-27T08:27:37.320099Z,3.93110323,95.891922,3.871458117,MLv,17,12,171.6440582,"Northern Sumatra, Indonesia",BMKG
77,bmg2019mmxh,2019-06-27T19:49:51.518941Z,1.262865186,97.86009979,4.838704741,M,30,15,94.76809692,"Northern Sumatra, Indonesia",BMKG
64,bmg2019mnnb,2019-06-28T03:47:50.040174Z,2.628908157,98.68653107,2.963386574,MLv,10,8,138.0407829,"Northern Sumatra, Indonesia",BMKG
60,bmg2019mnsl,2019-06-28T06:31:17.213257Z,4.496785641,96.52545929,3.422651575,MLv,28,8,112.0754089,"Northern Sumatra, Indonesia",BMKG
58,bmg2019mnvu,2019-06-28T08:12:22.721281Z,2.764028072,98.69317627,3.41550727,MLv,10,12,116.5049896,"Northern Sumatra, Indonesia",BMKG
52,bmg2019mobb,2019-06-28T10:52:36.186852Z,-6.365699291,103.8201752,4.152675606,MLv,32,12,196.9469147,"Southwest of Sumatra, Indonesia",BMKG
786,bmg2019mtnx,2019-07-01T11:02:44.252967Z,3.125134706,98.41970062,2.580789815,MLv,10,6,265.2111206,"Northern Sumatra, Indonesia",BMKG
785,bmg2019mtop,2019-07-01T11:23:05.409272Z,5.258206844,95.55804443,4.286781011,M,76,13,127.5849037,"Northern Sumatra, Indonesia",BMKG
