No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
542,bmg2023nheb,2023-07-08T21:57:37.17798Z,4.991793633,97.16085052,2.486612607,MLv,10,24,101.3972397,"Northern Sumatra, Indonesia",BMKG
539,bmg2023nhjo,2023-07-09T00:44:36.895483Z,3.243360996,97.06726837,3.371394306,M,10,31,93.04297638,"Northern Sumatra, Indonesia",BMKG
538,bmg2023nhjz,2023-07-09T00:57:16.18049Z,4.52638483,96.40451813,3.005587526,M,13,26,85.08354187,"Northern Sumatra, Indonesia",BMKG
529,bmg2023nifz,2023-07-09T12:05:00.028636Z,0.900681496,97.00859833,2.963680918,MLv,26,14,208.8117828,"Northern Sumatra, Indonesia",BMKG
528,bmg2023nigd,2023-07-09T12:08:40.227352Z,0.901251078,96.998909,3.484589521,MLv,25,35,209.3031998,"Northern Sumatra, Indonesia",BMKG
503,bmg2023nkjo,2023-07-10T16:09:51.644643Z,4.718101978,95.77689362,2.235179474,MLv,57,18,110.2378235,"Northern Sumatra, Indonesia",BMKG
468,bmg2023nmwo,2023-07-12T00:59:42.176518Z,2.313540697,98.96674347,3.427531382,MLv,135,42,179.4102325,"Northern Sumatra, Indonesia",BMKG
467,bmg2023nmxe,2023-07-12T01:18:41.601808Z,5.00712347,96.05285645,2.604850531,M,10,14,115.9325562,"Northern Sumatra, Indonesia",BMKG
463,bmg2023nnao,2023-07-12T03:01:31.32203Z,2.962871313,96.66249847,3.093781772,MLv,17,27,115.4471893,"Northern Sumatra, Indonesia",BMKG
445,bmg2023nnxo,2023-07-12T14:37:45.673845Z,2.373955965,97.26464844,2.824848415,M,65,24,255.5283585,"Northern Sumatra, Indonesia",BMKG
436,bmg2023nojm,2023-07-12T20:39:55.277954Z,5.137320518,95.71846008,2.945525623,MLv,10,27,106.6714554,"Northern Sumatra, Indonesia",BMKG
434,bmg2023nolc,2023-07-12T21:28:40.553374Z,3.985204935,96.82440948,3.142534261,M,58,34,129.9985199,"Northern Sumatra, Indonesia",BMKG
426,bmg2023npiz,2023-07-13T09:32:40.567294Z,2.030290127,98.99954987,3.273148964,MLv,127,31,133.5076294,"Northern Sumatra, Indonesia",BMKG
416,bmg2023nqwb,2023-07-14T05:16:44.152802Z,2.175354719,96.11883545,3.489060944,MLv,18,21,214.7950439,"Northern Sumatra, Indonesia",BMKG
401,bmg2023nrud,2023-07-14T17:27:26.14188Z,1.73438549,99.17737579,2.687641489,MLv,10,17,114.7460709,"Northern Sumatra, Indonesia",BMKG
399,bmg2023nruo,2023-07-14T17:39:55.596897Z,2.992869377,97.1681366,2.535027385,MLv,10,14,110.1677246,"Northern Sumatra, Indonesia",BMKG
392,bmg2023nsbl,2023-07-14T21:08:42.198665Z,0.779668629,98.51673889,3.297678754,MLv,29,43,69.40625,"Northern Sumatra, Indonesia",BMKG
391,bmg2023nsbp,2023-07-14T21:13:29.235736Z,2.770542383,98.42097473,2.44237938,MLv,10,24,113.3035431,"Northern Sumatra, Indonesia",BMKG
368,bmg2023nuxf,2023-07-16T10:25:10.791078Z,3.030248165,97.66479492,2.146409459,MLv,56,14,156.2040405,"Northern Sumatra, Indonesia",BMKG
367,bmg2023nuyo,2023-07-16T11:05:21.148207Z,3.127487659,97.36553192,3.007374884,M,11,33,84.30050659,"Northern Sumatra, Indonesia",BMKG
366,bmg2023nuyx,2023-07-16T11:16:07.409261Z,5.310800552,94.60044861,3.795899476,MLv,24,35,261.6057281,"Northern Sumatra, Indonesia",BMKG
330,bmg2023nwum,2023-07-17T11:18:02.140506Z,0.270160079,98.06230927,3.165365463,MLv,10,30,171.4219513,"Northern Sumatra, Indonesia",BMKG
313,bmg2023nydt,2023-07-18T05:07:10.37431Z,1.461080074,99.22970581,3.231132663,MLv,10,30,85.96877289,"Northern Sumatra, Indonesia",BMKG
310,bmg2023nygj,2023-07-18T06:26:30.568167Z,1.82578516,99.10322571,2.641823815,MLv,10,24,53.800354,"Northern Sumatra, Indonesia",BMKG
299,bmg2023nzfb,2023-07-18T18:54:44.497948Z,0.204938635,99.99423981,3.689587508,MLv,10,41,51.29537964,"Northern Sumatra, Indonesia",BMKG
291,bmg2023nzlm,2023-07-18T22:10:03.534205Z,1.536350489,99.44096375,2.726076687,MLv,147,21,177.8916626,"Northern Sumatra, Indonesia",BMKG
255,bmg2023obds,2023-07-19T20:30:44.020677Z,2.980977774,97.65689087,3.404075513,MLv,15,34,89.37037659,"Northern Sumatra, Indonesia",BMKG
250,bmg2023obia,2023-07-19T22:41:17.3161Z,2.100114107,98.92358398,3.806000999,MLv,10,45,106.3658218,"Northern Sumatra, Indonesia",BMKG
203,bmg2023odrh,2023-07-21T05:38:06.37879Z,0.636317253,99.00450897,3.560966581,M,48,16,89.1842041,"Northern Sumatra, Indonesia",BMKG
161,bmg2023ohed,2023-07-23T03:32:41.990185Z,4.133002758,96.06461334,3.317368413,M,57,19,189.8905258,"Northern Sumatra, Indonesia",BMKG
154,bmg2023oiha,2023-07-23T18:08:18.142124Z,4.440083027,96.57176208,2.747913228,MLv,10,18,73.42588997,"Northern Sumatra, Indonesia",BMKG
152,bmg2023oivp,2023-07-24T01:30:12.387889Z,3.957180977,95.9792099,3.255576634,M,29,20,210.4703979,"Northern Sumatra, Indonesia",BMKG
151,bmg2023oixx,2023-07-24T02:40:15.665268Z,4.806511402,96.1231842,2.12436296,MLv,10,14,100.6381826,"Northern Sumatra, Indonesia",BMKG
138,bmg2023okiy,2023-07-24T21:22:59.618182Z,0.038645938,97.39093018,3.555585769,MLv,26,38,248.6984863,"Northern Sumatra, Indonesia",BMKG
123,bmg2023olxg,2023-07-25T17:44:23.756153Z,0.831345379,98.38584137,3.073303262,MLv,39,46,64.483284,"Northern Sumatra, Indonesia",BMKG
109,bmg2023onns,2023-07-26T15:11:47.997402Z,5.671265125,94.93313599,4.042480395,MLv,76,39,270.1052895,"Northern Sumatra, Indonesia",BMKG
98,bmg2023optc,2023-07-27T20:11:35.662463Z,2.39772439,99.11042023,2.705009376,MLv,142,33,176.2465973,"Northern Sumatra, Indonesia",BMKG
51,bmg2023ottw,2023-07-30T01:07:03.143283Z,2.607141733,95.0878067,4.183272121,MLv,14,33,245.0249672,"Northern Sumatra, Indonesia",BMKG
48,bmg2023otxf,2023-07-30T02:48:31.015056Z,4.46367836,96.58714294,2.749375915,MLv,5,21,75.17408562,"Northern Sumatra, Indonesia",BMKG
10,bmg2023oxbr,2023-07-31T20:27:55.582675Z,3.669698715,96.77950287,3.202701359,MLv,33,41,106.5227814,"Northern Sumatra, Indonesia",BMKG
642,bmg2023pbrq,2023-08-03T09:05:10.965164Z,2.060004234,98.87955475,2.765051374,MLv,10,17,103.8609314,"Northern Sumatra, Indonesia",BMKG
635,bmg2023pchk,2023-08-03T17:03:26.984412Z,1.996824026,99.01319122,2.412857512,MLv,10,22,91.73374176,"Northern Sumatra, Indonesia",BMKG
634,bmg2023pchq,2023-08-03T17:09:52.305695Z,2.035903215,98.90606689,2.519114955,MLv,10,25,107.6702576,"Northern Sumatra, Indonesia",BMKG
633,bmg2023pchw,2023-08-03T17:16:27.820986Z,2.403064013,98.89736938,2.945533516,MLv,130,51,91.16754913,"Northern Sumatra, Indonesia",BMKG
632,bmg2023pcng,2023-08-03T20:00:40.851136Z,2.083174229,98.92559052,3.275526,MLv,10,50,62.56350136,"Northern Sumatra, Indonesia",BMKG
629,bmg2023pcpy,2023-08-03T21:21:31.717534Z,1.432332277,99.28971863,2.539114863,MLv,10,15,109.1245117,"Northern Sumatra, Indonesia",BMKG
628,bmg2023pcqd,2023-08-03T21:27:53.918424Z,2.072780371,98.92921448,3.332751689,MLv,10,48,90.71966553,"Northern Sumatra, Indonesia",BMKG
615,bmg2023pdjn,2023-08-04T07:15:23.021635Z,4.847764015,96.11308289,2.057352955,MLv,10,10,157.446434,"Northern Sumatra, Indonesia",BMKG
610,bmg2023pdms,2023-08-04T08:50:27.920815Z,2.004183054,98.8686142,3.083186217,MLv,10,24,83.9159565,"Northern Sumatra, Indonesia",BMKG
588,bmg2023pehi,2023-08-04T19:16:54.487233Z,1.369832039,96.99127197,4.522837066,M,26,83,184.5083923,"Northern Sumatra, Indonesia",BMKG
587,bmg2023peic,2023-08-04T19:39:44.209129Z,1.267540812,96.81194305,3.17001998,MLv,20,24,224.2933807,"Northern Sumatra, Indonesia",BMKG
584,bmg2023pejl,2023-08-04T20:21:24.878879Z,0.769000173,99.52336121,2.947559496,MLv,103,56,52.84845543,"Northern Sumatra, Indonesia",BMKG
583,bmg2023pekc,2023-08-04T20:40:55.180762Z,2.063169956,98.9250412,2.46091496,MLv,10,24,102.0412064,"Northern Sumatra, Indonesia",BMKG
580,bmg2023penw,2023-08-04T22:35:03.979524Z,2.011325836,98.89815521,3.1159131,MLv,10,33,87.70518494,"Northern Sumatra, Indonesia",BMKG
578,bmg2023peow,2023-08-04T23:05:22.520784Z,2.034682751,98.93681335,2.150403966,MLv,10,11,138.288475,"Northern Sumatra, Indonesia",BMKG
558,bmg2023pfzf,2023-08-05T17:27:12.820783Z,4.874784946,96.07697296,2.102839846,MLv,13,12,121.2490158,"Northern Sumatra, Indonesia",BMKG
549,bmg2023pglb,2023-08-05T23:26:46.684399Z,0.108068593,99.56517029,3.344465986,MLv,97,26,121.2519836,"Northern Sumatra, Indonesia",BMKG
469,bmg2023pknf,2023-08-08T05:04:01.270957Z,3.420090437,97.24946594,3.342624885,MLv,57,48,88.50272369,"Northern Sumatra, Indonesia",BMKG
436,bmg2023pojz,2023-08-10T07:59:07.329645Z,1.25914681,96.98514557,3.314436263,M,18,13,250.0716991,"Northern Sumatra, Indonesia",BMKG
434,bmg2023pomh,2023-08-10T09:08:37.454209Z,1.10599792,96.98905182,3.615644851,MLv,18,29,210.473732,"Northern Sumatra, Indonesia",BMKG
427,bmg2023povl,2023-08-10T13:46:54.467669Z,3.239378691,97.94515991,3.172224309,MLv,10,40,74.87666321,"Northern Sumatra, Indonesia",BMKG
426,bmg2023poxr,2023-08-10T14:53:43.422696Z,1.982962132,98.96022797,3.759543224,MLv,114,66,54.93856621,"Northern Sumatra, Indonesia",BMKG
425,bmg2023ppbi,2023-08-10T16:45:21.500329Z,2.972777128,98.58230591,2.494249471,MLv,131,36,179.0270996,"Northern Sumatra, Indonesia",BMKG
423,bmg2023ppdh,2023-08-10T17:44:44.496421Z,5.385264397,95.791008,2.94133675,MLv,10,23,140.8708878,"Northern Sumatra, Indonesia",BMKG
414,bmg2023ppmu,2023-08-10T22:32:54.709902Z,0.039021686,97.38636017,3.440502762,MLv,34,37,238.1479111,"Northern Sumatra, Indonesia",BMKG
400,bmg2023pqcm,2023-08-11T06:27:59.25397Z,4.182033539,97.54390717,3.19034311,MLv,10,42,72.31242752,"Northern Sumatra, Indonesia",BMKG
387,bmg2023pqoj,2023-08-11T12:28:15.305601Z,2.152188301,96.03549194,3.086083644,MLv,19,13,218.3364868,"Northern Sumatra, Indonesia",BMKG
372,bmg2023prhd,2023-08-11T21:57:06.451104Z,3.222871065,97.97037506,3.888516626,MLv,10,37,79.43909073,"Northern Sumatra, Indonesia",BMKG
371,bmg2023prhp,2023-08-11T22:11:44.133842Z,3.83065176,98.67307281,2.945680439,MLv,144,20,215.2172241,"Northern Sumatra, Indonesia",BMKG
364,bmg2023psvz,2023-08-12T18:35:46.405305Z,3.241422892,97.9426651,2.908508184,MLv,10,31,110.5387878,"Northern Sumatra, Indonesia",BMKG
363,bmg2023psww,2023-08-12T19:02:20.62093Z,2.259318829,97.91448975,3.048777701,MLv,30,35,112.4661102,"Northern Sumatra, Indonesia",BMKG
358,bmg2023ptfu,2023-08-12T23:33:08.207625Z,2.881416559,95.28180695,4.224459168,MLv,14,51,226.417937,"Northern Sumatra, Indonesia",BMKG
343,bmg2023pvgo,2023-08-14T02:12:53.702698Z,4.536067963,96.41186523,3.273147506,MLv,10,29,84.12168884,"Northern Sumatra, Indonesia",BMKG
342,bmg2023pvgr,2023-08-14T02:16:23.567459Z,2.661728621,97.36142731,3.148646478,MLv,25,31,86.03814697,"Northern Sumatra, Indonesia",BMKG
274,bmg2023qbyl,2023-08-17T18:03:14.125168Z,4.462309837,96.58650208,3.7261365,MLv,10,44,66.92248917,"Northern Sumatra, Indonesia",BMKG
233,bmg2023qfds,2023-08-19T12:07:25.122373Z,1.446050525,98.91413116,3.268650075,M,79,44,71.54099846,"Northern Sumatra, Indonesia",BMKG
229,bmg2023qgho,2023-08-20T03:12:11.29164Z,1.043855309,98.85726929,3.516695277,MLv,61,52,59.65786743,"Northern Sumatra, Indonesia",BMKG
221,bmg2023qhid,2023-08-20T16:38:23.116647Z,0.636801422,99.82115173,3.507324804,MLv,136,43,79.90447998,"Northern Sumatra, Indonesia",BMKG
215,bmg2023qicn,2023-08-21T02:55:48.67904Z,4.539083004,95.61456299,4.177575022,MLv,37,48,185.8260498,"Northern Sumatra, Indonesia",BMKG
192,bmg2023qjib,2023-08-21T18:52:31.651902Z,2.037352085,99.02803802,2.962546591,MLv,10,42,61.03402328,"Northern Sumatra, Indonesia",BMKG
160,bmg2023qmwh,2023-08-23T17:27:33.397578Z,3.314430714,98.68930817,3.119093382,MLv,168,61,181.3273163,"Northern Sumatra, Indonesia",BMKG
153,bmg2023qnwx,2023-08-24T06:54:18.70501Z,3.391635895,97.1570816,3.45401396,MLv,12,30,136.9273987,"Northern Sumatra, Indonesia",BMKG
149,bmg2023qojb,2023-08-24T13:03:34.287493Z,4.462291718,95.01296997,3.731970511,MLv,24,40,224.6168909,"Northern Sumatra, Indonesia",BMKG
136,bmg2023qptf,2023-08-25T07:18:52.765368Z,2.434554577,97.97648621,3.070929197,MLv,41,37,69.50332642,"Northern Sumatra, Indonesia",BMKG
131,bmg2023qqbx,2023-08-25T11:42:23.787416Z,4.54101038,96.44889832,4.10438474,MLv,10,34,82.90860367,"Northern Sumatra, Indonesia",BMKG
117,bmg2023qrdx,2023-08-26T01:52:03.309032Z,4.511921406,96.43351746,3.684340305,MLv,10,33,74.73802948,"Northern Sumatra, Indonesia",BMKG
84,bmg2023qvqf,2023-08-28T12:37:13.689106Z,2.577018261,98.62245941,3.615471517,MLv,8,59,55.30298996,"Northern Sumatra, Indonesia",BMKG
80,bmg2023qvyf,2023-08-28T16:39:36.956636Z,4.547355652,96.4546814,2.341111072,MLv,5,17,125.5570908,"Northern Sumatra, Indonesia",BMKG
61,bmg2023qxpw,2023-08-29T14:43:20.321189Z,3.966771603,95.98184204,3.803730624,M,39,41,161.00354,"Northern Sumatra, Indonesia",BMKG
59,bmg2023qxsu,2023-08-29T16:11:23.934072Z,4.821053028,96.16874695,1.905484405,MLv,14,16,133.2247543,"Northern Sumatra, Indonesia",BMKG
53,bmg2023qxxs,2023-08-29T18:41:24.575879Z,4.552361012,96.45469666,2.254023112,MLv,10,15,116.3878632,"Northern Sumatra, Indonesia",BMKG
52,bmg2023qxyf,2023-08-29T18:56:12.327891Z,0.879908919,95.85700989,4.515337763,MLv,10,82,226.5336609,"Northern Sumatra, Indonesia",BMKG
26,bmg2023qzqv,2023-08-30T17:28:56.189263Z,4.541335583,96.44836426,3.277922919,MLv,10,23,82.93396378,"Northern Sumatra, Indonesia",BMKG
12,bmg2023razu,2023-08-31T11:08:48.62231Z,0.509702206,98.67584229,3.176420581,MLv,10,26,94.67877197,"Northern Sumatra, Indonesia",BMKG
4,bmg2023rbqw,2023-08-31T19:45:30.274382Z,0.174071834,99.86067963,1.732888462,M,10,12,226.5738297,"Northern Sumatra, Indonesia",BMKG
825,bmg2023rdxv,2023-09-02T01:33:15.651744Z,2.116346598,98.98220062,3.158266417,MLv,117,49,91.69561577,"Northern Sumatra, Indonesia",BMKG
818,bmg2023reil,2023-09-02T06:55:29.902071Z,2.196625471,97.88276672,2.460720959,MLv,28,20,114.9461365,"Northern Sumatra, Indonesia",BMKG
816,bmg2023rerc,2023-09-02T11:17:22.432173Z,1.750795722,99.117836,3.186345176,MLv,10,25,64.32164001,"Northern Sumatra, Indonesia",BMKG
809,bmg2023rfdl,2023-09-02T17:31:58.765607Z,5.122953415,95.09568024,3.765750116,MLv,36,28,240.0662384,"Northern Sumatra, Indonesia",BMKG
807,bmg2023rfgi,2023-09-02T18:59:10.781108Z,5.256296158,95.81786346,1.587408186,MLv,10,11,208.4171295,"Northern Sumatra, Indonesia",BMKG
799,bmg2023rfyl,2023-09-03T04:08:17.876379Z,2.361703396,98.98320007,3.325385814,MLv,132,43,102.6811142,"Northern Sumatra, Indonesia",BMKG
774,bmg2023rhiz,2023-09-03T22:36:05.042329Z,3.165944815,97.38893127,3.389277884,MLv,19,49,77.53874207,"Northern Sumatra, Indonesia",BMKG
763,bmg2023rivb,2023-09-04T17:49:44.193503Z,3.067320824,98.43151855,3.807618265,MLv,131,49,81.95412445,"Northern Sumatra, Indonesia",BMKG
754,bmg2023rjdf,2023-09-04T21:57:12.360908Z,2.70212245,98.95289612,4.05672438,MLv,157,46,108.9493484,"Northern Sumatra, Indonesia",BMKG
718,bmg2023rlms,2023-09-06T05:01:24.701948Z,1.82507515,98.95493317,2.829346332,MLv,10,18,102.7268677,"Northern Sumatra, Indonesia",BMKG
715,bmg2023rlpg,2023-09-06T06:18:26.686906Z,1.846367717,99.07187653,2.973902241,MLv,10,18,88.13793564,"Northern Sumatra, Indonesia",BMKG
707,bmg2023rmde,2023-09-06T13:20:08.846926Z,3.581080198,97.13075256,2.87809264,MLv,56,31,133.5739136,"Northern Sumatra, Indonesia",BMKG
684,bmg2023rnkg,2023-09-07T06:02:55.036005Z,4.580956936,95.74610901,4.240871045,MLv,60,61,120.7738647,"Northern Sumatra, Indonesia",BMKG
661,bmg2023rois,2023-09-07T18:24:49.763753Z,3.512225389,96.26782227,3.000511887,MLv,24,29,206.0209045,"Northern Sumatra, Indonesia",BMKG
659,bmg2023ropt,2023-09-07T21:58:14.486293Z,1.830289602,99.47486115,4.263893567,M,174,68,81.08307838,"Northern Sumatra, Indonesia",BMKG
647,bmg2023rpdr,2023-09-08T05:00:25.059932Z,3.049544334,97.32393646,2.414119054,M,18,9,117.5255432,"Northern Sumatra, Indonesia",BMKG
605,bmg2023rrxy,2023-09-09T17:30:59.887371Z,1.575793505,99.58521271,4.646462271,MLv,173,145,59.07037544,"Northern Sumatra, Indonesia",BMKG
590,bmg2023rsnf,2023-09-10T01:14:01.858905Z,3.016663074,97.28998566,2.558616818,MLv,14,28,81.6137085,"Northern Sumatra, Indonesia",BMKG
589,bmg2023rsns,2023-09-10T01:28:48.643331Z,0.451404661,98.37734985,3.47178927,MLv,10,39,91.3968811,"Northern Sumatra, Indonesia",BMKG
587,bmg2023rssn,2023-09-10T03:55:21.181877Z,1.039906263,97.02865601,4.216060277,MLv,14,40,201.7359314,"Northern Sumatra, Indonesia",BMKG
575,bmg2023rtam,2023-09-10T07:55:51.255752Z,3.912100315,95.786026,3.004336414,MLv,41,27,182.4233246,"Northern Sumatra, Indonesia",BMKG
565,bmg2023rtnu,2023-09-10T14:40:06.272354Z,2.978817463,98.47484589,3.71315169,MLv,10,43,112.350914,"Northern Sumatra, Indonesia",BMKG
557,bmg2023rtrd,2023-09-10T16:20:32.909798Z,2.089167118,97.75600433,3.182673022,MLv,33,36,86.00111389,"Northern Sumatra, Indonesia",BMKG
517,bmg2023rvqr,2023-09-11T18:23:37.182953Z,2.060694456,98.94127655,4.15107361,MLv,125,106,61.54734612,"Northern Sumatra, Indonesia",BMKG
496,bmg2023rxqm,2023-09-12T20:34:15.136425Z,0.237957969,99.58171082,2.740491755,MLv,82,18,119.1110687,"Northern Sumatra, Indonesia",BMKG
495,bmg2023rxrf,2023-09-12T20:56:15.357169Z,0.278793931,97.05146027,3.43,MLv,42,42,230.8979492,"Northern Sumatra, Indonesia",BMKG
486,bmg2023ryjq,2023-09-13T06:13:55.635162Z,3.077206612,95.95087433,3.651095866,M,17,28,194.8848267,"Northern Sumatra, Indonesia",BMKG
470,bmg2023rzjq,2023-09-13T19:22:20.193707Z,5.451315403,95.75793457,2.664455194,MLv,10,25,168.4797287,"Northern Sumatra, Indonesia",BMKG
465,bmg2023rzox,2023-09-13T22:02:00.099117Z,0.201208815,99.91893005,2.547083514,MLv,10,13,182.5223198,"Northern Sumatra, Indonesia",BMKG
457,bmg2023sabi,2023-09-14T04:18:45.583781Z,2.447275877,98.9668045,3.229393964,MLv,142,39,123.194313,"Northern Sumatra, Indonesia",BMKG
449,bmg2023sbii,2023-09-14T20:59:19.478092Z,2.13167572,97.8279953,2.483733837,MLv,27,23,119.5224915,"Northern Sumatra, Indonesia",BMKG
448,bmg2023sbkt,2023-09-14T22:13:03.738076Z,1.636355877,99.16750336,2.76206031,MLv,1,24,101.5337982,"Northern Sumatra, Indonesia",BMKG
426,bmg2023sdbd,2023-09-15T19:37:12.022054Z,0.463015139,99.65182495,2.984743961,MLv,10,30,95.45592499,"Northern Sumatra, Indonesia",BMKG
424,bmg2023sddj,2023-09-15T20:44:47.297017Z,0.519494057,98.94127655,2.969864524,MLv,30,36,93.3366394,"Northern Sumatra, Indonesia",BMKG
416,bmg2023sdkj,2023-09-16T00:17:31.901914Z,1.929520011,98.97551727,3.061776079,MLv,115,30,140.6593781,"Northern Sumatra, Indonesia",BMKG
404,bmg2023secd,2023-09-16T09:16:34.458982Z,2.396827698,99.01570129,3.340150743,MLv,140,32,149.6433411,"Northern Sumatra, Indonesia",BMKG
391,bmg2023sfgt,2023-09-17T00:44:20.862939Z,3.31336689,97.90634155,4.290954207,MLv,10,64,46.14372253,"Northern Sumatra, Indonesia",BMKG
350,bmg2023silm,2023-09-18T18:32:09.421655Z,2.689403057,95.83126831,3.122735446,MLv,16,18,235.4814911,"Northern Sumatra, Indonesia",BMKG
321,bmg2023skpd,2023-09-19T22:38:58.149419Z,2.323096991,98.90867615,3.729467927,MLv,138,84,74.63249588,"Northern Sumatra, Indonesia",BMKG
318,bmg2023skzc,2023-09-20T03:40:36.262159Z,0.199930802,99.94805145,2.712993993,MLv,10,16,98.41017151,"Northern Sumatra, Indonesia",BMKG
313,bmg2023slmz,2023-09-20T10:41:39.78822Z,0.798721552,98.74449921,4.049083098,MLv,36,55,69.62612915,"Northern Sumatra, Indonesia",BMKG
299,bmg2023smvm,2023-09-21T04:07:13.234075Z,1.029173374,98.25674438,4.730522938,MLv,20,69,86.71751404,"Northern Sumatra, Indonesia",BMKG
279,bmg2023soav,2023-09-21T19:58:16.477102Z,4.065668106,96.56642151,4.55978206,M,10,65,101.2739716,"Northern Sumatra, Indonesia",BMKG
267,bmg2023souy,2023-09-22T06:08:03.783166Z,2.174861431,96.16825104,3.745842059,MLv,23,35,208.908905,"Northern Sumatra, Indonesia",BMKG
242,bmg2023sqwq,2023-09-23T09:15:36.680524Z,3.231271029,96.47107697,3.884844586,MLv,10,23,137.2828827,"Northern Sumatra, Indonesia",BMKG
215,bmg2023ssdf,2023-09-24T01:42:29.387936Z,2.565723181,98.69511414,2.568842644,MLv,10,19,97.14633942,"Northern Sumatra, Indonesia",BMKG
184,bmg2023stup,2023-09-24T23:38:14.302619Z,3.884345531,95.98799133,2.888758509,M,35,24,164.0025024,"Northern Sumatra, Indonesia",BMKG
161,bmg2023sveq,2023-09-25T17:50:39.004062Z,2.984448195,98.53312683,1.917780451,MLv,4,19,122.8697596,"Northern Sumatra, Indonesia",BMKG
156,bmg2023svin,2023-09-25T19:48:07.832529Z,0.705385566,98.71814728,2.768515771,M,30,27,94.75030518,"Northern Sumatra, Indonesia",BMKG
150,bmg2023svlw,2023-09-25T21:29:38.602426Z,3.798299074,97.12480164,2.786969114,MLv,72,21,83.75325012,"Northern Sumatra, Indonesia",BMKG
141,bmg2023swjy,2023-09-26T09:40:04.024032Z,1.706244588,99.00740814,2.384661009,M,96,25,109.3393326,"Northern Sumatra, Indonesia",BMKG
136,bmg2023swvo,2023-09-26T15:31:38.267974Z,2.559596062,98.67007446,2.071627088,M,5,18,119.729641,"Northern Sumatra, Indonesia",BMKG
135,bmg2023swvq,2023-09-26T15:33:30.418339Z,2.598764896,98.67819214,2.283337861,MLv,5,23,75.93873596,"Northern Sumatra, Indonesia",BMKG
132,bmg2023swzz,2023-09-26T17:46:08.06121Z,4.621049881,96.40113831,2.690813419,M,9,23,118.5404739,"Northern Sumatra, Indonesia",BMKG
130,bmg2023sxal,2023-09-26T18:00:10.759637Z,0.586258233,99.87556458,2.201164776,MLv,10,17,82.48916626,"Northern Sumatra, Indonesia",BMKG
119,bmg2023symw,2023-09-27T13:24:14.990294Z,2.558641195,98.68437958,2.549906626,MLv,5,20,92.5042038,"Northern Sumatra, Indonesia",BMKG
118,bmg2023synl,2023-09-27T13:42:33.776404Z,2.550813198,98.67362976,3.110325062,MLv,5,14,91.09443283,"Northern Sumatra, Indonesia",BMKG
114,bmg2023sypo,2023-09-27T14:46:01.572876Z,3.086466789,97.98610687,2.617008924,M,3,16,122.2938995,"Northern Sumatra, Indonesia",BMKG
105,bmg2023syto,2023-09-27T16:47:27.275657Z,2.069859266,98.96128082,2.138494421,MLv,1,14,109.1554794,"Northern Sumatra, Indonesia",BMKG
92,bmg2023szlz,2023-09-28T02:06:05.056956Z,2.817187071,98.90387726,3.322964221,MLv,150,40,94.05529022,"Northern Sumatra, Indonesia",BMKG
91,bmg2023szpp,2023-09-28T03:56:00.555302Z,2.095296383,97.44909668,4.208428906,MLv,21,67,104.5476074,"Northern Sumatra, Indonesia",BMKG
41,bmg2023tech,2023-09-30T14:52:27.6972Z,4.954987049,95.66012573,3.673262841,MLv,87,33,96.1896286,"Northern Sumatra, Indonesia",BMKG
32,bmg2023teil,2023-09-30T17:59:12.278709Z,0.201141655,98.61994934,3.832272631,MLv,15,61,97.24946594,"Northern Sumatra, Indonesia",BMKG
31,bmg2023teit,2023-09-30T18:09:02.144677Z,2.790545702,99.06960297,2.637867025,MLv,154,20,117.2993813,"Northern Sumatra, Indonesia",BMKG
22,bmg2023terx,2023-09-30T22:46:30.7637Z,3.078431845,97.98386383,2.946933924,MLv,5,27,90.94147873,"Northern Sumatra, Indonesia",BMKG
761,bmg2023tjdf,2023-10-03T09:01:15.57219Z,1.679765344,99.15595245,2.926149416,MLv,10,19,79.81413269,"Northern Sumatra, Indonesia",BMKG
748,bmg2023tjol,2023-10-03T14:42:20.729389Z,3.35234642,97.11933899,2.80741603,MLv,13,19,91.94413757,"Northern Sumatra, Indonesia",BMKG
691,bmg2023tmwq,2023-10-05T10:14:40.143547Z,1.923640847,96.69220734,3.617055161,M,14,19,182.9314117,"Northern Sumatra, Indonesia",BMKG
678,bmg2023tnus,2023-10-05T22:24:54.33866Z,0.600865543,98.39798737,3.615334513,MLv,23,58,77.12823486,"Northern Sumatra, Indonesia",BMKG
657,bmg2023tpbt,2023-10-06T15:06:49.711865Z,2.676078796,98.89341736,3.482637043,MLv,150,65,83.91527176,"Northern Sumatra, Indonesia",BMKG
656,bmg2023tpmr,2023-10-06T20:37:57.124798Z,0.185777754,99.95123291,2.014632154,MLv,10,17,96.74684143,"Northern Sumatra, Indonesia",BMKG
648,bmg2023tpqo,2023-10-06T22:35:15.686839Z,2.770496368,98.4796524,3.644992558,MLv,7,29,122.6212616,"Northern Sumatra, Indonesia",BMKG
631,bmg2023trbf,2023-10-07T17:06:37.891378Z,1.613456726,99.4912262,3.700628291,MLv,153,82,53.86700058,"Northern Sumatra, Indonesia",BMKG
611,bmg2023tsiu,2023-10-08T10:04:35.210906Z,0.655816138,98.58628082,2.849053914,MLv,15,27,90.93854523,"Northern Sumatra, Indonesia",BMKG
596,bmg2023ttng,2023-10-09T01:27:31.660288Z,3.931020975,95.87936401,4.301758414,MLv,33,64,172.949707,"Northern Sumatra, Indonesia",BMKG
